sample	protocol	fct	total	chr	proportion	p	a	b	n	mp	sdp	N	Z	pos	keep	site_name	point_type	shapeCol
Individual_4990	Protocol_5	Site_613	741103	chr9	31086	0.04194558651091684	5993.426787505277	136397.91818531568	741103	0.042091229552254576	5.810013764116135e-4	271150	-0.250675897253913	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr9	14511	0.04148726305858135	5993.426787505277	136397.91818531568	349770	0.042091229552254576	6.312145943728004e-4	271150	-0.9568322707641916	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr9	56	0.036410923276983094	5993.426787505277	136397.91818531568	1538	0.042091229552254576	0.005147674369618504	271150	-1.1034703960290426	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr9	362	0.04038826285841794	5993.426787505277	136397.91818531568	8963	0.042091229552254576	0.0021866803792802932	271150	-0.7787908603255201	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr9	26141	0.042150122221003956	5993.426787505277	136397.91818531568	620188	0.042091229552254576	5.900589463338155e-4	271150	0.09980811089348801	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr9	1709	0.0403379989142493	5993.426787505277	136397.91818531568	42367	0.042091229552254576	0.0011112268721099707	271150	-1.577743197189142	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr9	5012	0.04311620384708028	5993.426787505277	136397.91818531568	116244	0.042091229552254576	7.937307844369044e-4	271150	1.291337459656236	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr9	5924	0.04155035279924811	5993.426787505277	136397.91818531568	142574	0.042091229552254576	7.522988827311676e-4	271150	-0.7189652482838348	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr9	25900	0.04220516271801248	5993.426787505277	136397.91818531568	613669	0.042091229552254576	5.906438650952915e-4	271150	0.1928965532208188	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr9	5017	0.04263256288239293	5993.426787505277	136397.91818531568	117680	0.04209122955225457	7.910601036574975e-4	271150	0.6843137805022439	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr9	47	0.031586021505376344	5993.426787505277	136397.91818531568	1488	0.04209122955225457	0.005232537148016174	271150	-2.0076700364871933	FALSE	TRUE	YUN	Reference	Significant
Individual_15478	Protocol_5	Site_1791	322625	chr9	13517	0.041896939170864005	5993.426787505277	136397.91818531568	322625	0.042091229552254576	6.388511196072709e-4	271150	-0.30412466289487017	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr9	41389	0.041894541431453346	5993.426787505277	136397.91818531568	987933	0.042091229552254576	5.691835688812508e-4	271150	-0.3455618390176434	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr9	19688	0.04244137041995141	5993.426787505277	136397.91818531568	463887	0.04209122955225458	6.08337357685912e-4	271150	0.5755702214783422	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr9	12229	0.042043993371427	5993.426787505277	136397.91818531568	290862	0.042091229552254576	6.494444788406518e-4	271150	-0.07273320871384935	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr9	22802	0.0416955431739594	5993.426787505277	136397.91818531568	546869	0.042091229552254576	5.973990857890297e-4	271150	-0.6623484831292745	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr9	31765	0.041812007213278754	5993.426787505277	136397.91818531568	759710	0.04209122955225457	5.798535275313087e-4	271150	-0.4815394331816648	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr9	22908	0.04203133084536037	5993.426787505277	136397.91818531568	545022	0.042091229552254576	5.97608165421631e-4	271150	-0.10023073706154127	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr9	1067	0.04293244276344908	5993.426787505277	136397.91818531568	24853	0.042091229552254576	0.0013803870327887666	271150	0.6094038781971326	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr9	10643	0.0418120246401408	5993.426787505277	136397.91818531568	254544	0.042091229552254576	6.644969834349058e-4	271150	-0.4201748376200559	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr9	682	0.041858466826244396	5993.426787505277	136397.91818531568	16293	0.042091229552254576	0.0016606613300866782	271150	-0.1401626700117302	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr10	21755	0.04887896306049039	6416.523389653576	124701.33479976263	445079	0.04893706683634278	6.778879395278942e-4	271150	-0.08571295115953625	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr10	29165	0.04909453285706109	6416.523389653576	124701.33479976263	594058	0.04893706683634278	6.582612052261777e-4	271150	0.2392151010391169	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr10	25295	0.048912213260730426	6416.523389653576	124701.33479976263	517151	0.048937066836342774	6.670523391378671e-4	271150	-0.03725880887318346	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr10	55960	0.049780763595637156	6416.523389653576	124701.33479976263	1124129	0.04893706683634278	6.295750546140612e-4	271150	1.340105128230619	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr10	10272	0.04845831603577763	6416.523389653576	124701.33479976263	211976	0.04893706683634278	7.57973708455606e-4	271150	-0.6316192701995138	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr10	12045	0.04967133207419565	6416.523389653576	124701.33479976263	242494	0.04893706683634278	7.395215660868291e-4	271150	0.9928922583532273	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr10	23700	0.04897716258971397	6416.523389653576	124701.33479976263	483899	0.04893706683634278	6.71671876012568e-4	271150	0.05969544773739865	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr10	76111	0.04847979525501719	6416.523389653576	124701.33479976263	1569953	0.04893706683634278	6.201673425510773e-4	271150	-0.7373357962458864	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr10	40728	0.048867169080549	6416.523389653576	124701.33479976263	833443	0.04893706683634278	6.40940746249433e-4	271150	-0.10905494182231183	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr10	47646	0.04874156413710982	6416.523389653576	124701.33479976263	977523	0.04893706683634279	6.344873443467514e-4	271150	-0.3081270272368535	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr10	26776	0.04926387524332042	6416.523389653576	124701.33479976263	543522	0.04893706683634278	6.637712692231807e-4	271150	0.49235093793695633	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr10	13955	0.04961072203064453	6416.523389653576	124701.33479976263	281290	0.04893706683634278	7.214019893961024e-4	271150	0.9338138849127356	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr10	453	0.04810960067969414	6416.523389653576	124701.33479976263	9416	0.04893706683634278	0.0023016976590317707	271150	-0.35950254083185074	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr10	54519	0.04893375063614145	6416.523389653576	124701.33479976263	1114139	0.04893706683634278	6.298698187730019e-4	271150	-0.005264897765368347	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr10	71483	0.048723946937568076	6416.523389653576	124701.33479976263	1467102	0.04893706683634279	6.218406704018869e-4	271150	-0.34272428440065794	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr10	19039	0.04912948001042508	6416.523389653576	124701.33479976263	387527	0.04893706683634278	6.892472966286232e-4	271150	0.2791642056827314	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr10	22295	0.04929174211321072	6416.523389653576	124701.33479976263	452307	0.04893706683634279	6.766542693471953e-4	271150	0.5241602586947458	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr10	26571	0.04840111116171046	6416.523389653576	124701.33479976263	548975	0.04893706683634278	6.631302500935572e-4	271150	-0.8082208202034291	FALSE	TRUE	ERE	Reference	Control
Individual_3646	Protocol_7	Site_468	7385	chr10	324	0.043872714962762356	6416.523389653576	124701.33479976263	7385	0.04893706683634279	0.0025801510654157073	271150	-1.962812155250482	FALSE	TRUE	ERE	Reference	Control
Individual_4987	Protocol_5	Site_613	741569	chr10	36326	0.04898532705655172	5820.668971258824	110464.0797499458	741569	0.050055308501495865	6.877677823086386e-4	271150	-1.5557306876930592	FALSE	TRUE	HKI	Reference	Control
HKI002	Protocol_5	Site_613	133789	chr10	6647	0.04968270934082772	5820.668971258824	110464.0797499458	133789	0.050055308501495865	8.742483733432034e-4	271150	-0.42619371339896744	TRUE	TRUE	HKI	HKI002	Important
Individual_4989	Protocol_5	Site_613	3332	chr10	170	0.05102040816326531	5820.668971258824	110464.0797499458	3332	0.05005530850149586	0.0038313734466782212	271150	0.2518939161637153	FALSE	TRUE	HKI	Reference	Control
Individual_4990	Protocol_5	Site_613	741103	chr10	36870	0.04975016967951823	5820.668971258824	110464.0797499458	741103	0.050055308501495865	6.877970925523141e-4	271150	-0.4436465714696609	FALSE	TRUE	HKI	Reference	Control
Individual_4991	Protocol_5	Site_613	349770	chr10	17449	0.049887068645109646	5820.668971258824	110464.0797499458	349770	0.050055308501495865	7.381390384104295e-4	271150	-0.22792434437354955	FALSE	TRUE	HKI	Reference	Control
Individual_4992	Protocol_5	Site_613	1538	chr10	82	0.053315994798439535	5820.668971258824	110464.0797499458	1538	0.05005530850149586	0.005596897996232987	271150	0.5825881227669852	FALSE	TRUE	HKI	Reference	Control
Individual_7380	Protocol_5	Site_882	8963	chr10	429	0.047863438580832314	5820.668971258824	110464.0797499458	8963	0.05005530850149586	0.00239039268144708	271150	-0.916949728668281	FALSE	TRUE	LAZ	Reference	Control
Individual_7381	Protocol_5	Site_882	620188	chr10	31230	0.0503556985946197	5820.668971258824	110464.0797499458	620188	0.050055308501495865	6.968312935155122e-4	271150	0.43108008483425786	FALSE	TRUE	LAZ	Reference	Control
Individual_7385	Protocol_5	Site_882	42367	chr10	2142	0.0505582174805863	5820.668971258824	110464.0797499458	42367	0.050055308501495865	0.0012374269201783198	271150	0.40641509481462157	FALSE	TRUE	LAZ	Reference	Control
Individual_7386	Protocol_5	Site_882	116244	chr10	6000	0.051615567255084135	5820.668971258824	110464.0797499458	116244	0.05005530850149586	9.044072579255821e-4	271150	1.7251727470288176	FALSE	TRUE	LAZ	Reference	Control
LAZ019	Protocol_5	Site_882	142574	chr10	7031	0.04931474181828384	5820.668971258824	110464.0797499458	142574	0.05005530850149586	8.616328361075306e-4	271150	-0.8594921783129421	TRUE	TRUE	LAZ	LAZ019	Important
Individual_7388	Protocol_5	Site_882	613669	chr10	30658	0.04995852813161493	5820.668971258824	110464.0797499458	613669	0.05005530850149586	6.974154490912768e-4	271150	-0.13877004016333835	FALSE	TRUE	LAZ	Reference	Control
Individual_7389	Protocol_5	Site_882	117680	chr10	5795	0.049243711760707	5820.668971258824	110464.0797499458	117680	0.050055308501495865	9.016435254337468e-4	271150	-0.9001303928827491	FALSE	TRUE	LAZ	Reference	Control
Individual_15207	Protocol_5	Site_1791	1488	chr10	79	0.05309139784946237	5820.668971258824	110464.0797499458	1488	0.050055308501495865	0.005688947481792522	271150	0.5336820840205515	FALSE	TRUE	YUN	Reference	Control
Individual_15478	Protocol_5	Site_1791	322625	chr10	16118	0.049958930647036034	5820.668971258824	110464.0797499458	322625	0.050055308501495865	7.458467288420803e-4	271150	-0.12921938346428977	FALSE	TRUE	YUN	Reference	Control
Individual_15482	Protocol_5	Site_1791	987933	chr10	49341	0.04994367026913769	5820.668971258824	110464.0797499458	987933	0.050055308501495865	6.76043435481671e-4	271150	-0.16513470362838142	FALSE	TRUE	YUN	Reference	Control
Individual_15484	Protocol_5	Site_1791	463887	chr10	23339	0.050311821628974296	5820.668971258824	110464.0797499458	463887	0.050055308501495865	7.151269946163068e-4	271150	0.35869590913157967	FALSE	TRUE	YUN	Reference	Control
Individual_15498	Protocol_5	Site_1791	290862	chr10	14470	0.04974867806726214	5820.668971258824	110464.0797499458	290862	0.05005530850149586	7.565593049325647e-4	271150	-0.4052959658741516	FALSE	TRUE	YUN	Reference	Control
Individual_15500	Protocol_5	Site_1791	546869	chr10	27365	0.050039406146627434	5820.668971258824	110464.0797499458	546869	0.050055308501495865	7.041682610812432e-4	271150	-0.022583174714539876	FALSE	TRUE	YUN	Reference	Control
Individual_15502	Protocol_5	Site_1791	759710	chr10	37928	0.04992431322478314	5820.668971258824	110464.0797499458	759710	0.050055308501495865	6.866537787401295e-4	271150	-0.19077340104801252	FALSE	TRUE	YUN	Reference	Control
Individual_15503	Protocol_5	Site_1791	545022	chr10	27206	0.049917251046746734	5820.668971258824	110464.0797499458	545022	0.050055308501495865	7.043774522461638e-4	271150	-0.19599925339586716	FALSE	TRUE	YUN	Reference	Control
Individual_15509	Protocol_5	Site_1791	24853	chr10	1244	0.0500543193980606	5820.668971258824	110464.0797499458	24853	0.050055308501495865	0.0015238533267108625	271150	-6.49080471151421e-4	FALSE	TRUE	YUN	Reference	Control
YUN039	Protocol_5	Site_1791	254544	chr10	12675	0.04979492739958514	5820.668971258824	110464.0797499458	254544	0.050055308501495865	7.718203944905171e-4	271150	-0.33735970670042464	TRUE	TRUE	YUN	YUN039	Important
Individual_15519	Protocol_5	Site_1791	16293	chr10	778	0.04775056772847235	5820.668971258824	110464.0797499458	16293	0.05005530850149586	0.0018240879559320367	271150	-1.2635030923417696	FALSE	TRUE	YUN	Reference	Control
CRU001	Protocol_7	Site_345	445079	chr11	21916	0.04924069659543587	4568.51139492005	88503.10602178637	445079	0.049085978322108745	7.787028374624559e-4	271150	0.1986871832023888	TRUE	TRUE	CRU	CRU001	Important
Individual_2718	Protocol_7	Site_345	594058	chr11	28981	0.04878479879069047	4568.51139492005	88503.10602178637	594058	0.04908597832210875	7.616286937280689e-4	271150	-0.3954414190253917	FALSE	TRUE	CRU	Reference	Control
Individual_2723	Protocol_7	Site_345	517151	chr11	25512	0.04933181991333286	4568.51139492005	88503.10602178637	517151	0.04908597832210875	7.692612448298552e-4	271150	0.3195814073260419	FALSE	TRUE	CRU	Reference	Control
Individual_2724	Protocol_7	Site_345	1124129	chr11	55681	0.04953257143975469	4568.51139492005	88503.10602178637	1124129	0.04908597832210875	7.369048140020185e-4	271150	0.6060390828776883	FALSE	TRUE	CRU	Reference	Control
Individual_2725	Protocol_7	Site_345	211976	chr11	10565	0.049840547986564517	4568.51139492005	88503.10602178637	211976	0.049085978322108745	8.495302735328676e-4	271150	0.8882198645114888	FALSE	TRUE	CRU	Reference	Control
Individual_2727	Protocol_7	Site_345	242494	chr11	11842	0.04883419795953714	4568.51139492005	88503.10602178637	242494	0.04908597832210876	8.330606423014839e-4	271150	-0.30223533532448354	FALSE	TRUE	CRU	Reference	Control
Individual_2728	Protocol_7	Site_345	483899	chr11	23767	0.04911562123500979	4568.51139492005	88503.10602178637	483899	0.04908597832210875	7.732819514058942e-4	271150	0.03833389987590228	FALSE	TRUE	CRU	Reference	Control
CRU013	Protocol_7	Site_345	1569953	chr11	76748	0.048885539885588934	4568.51139492005	88503.10602178637	1569953	0.04908597832210876	7.288604772249549e-4	271150	-0.27500247685670753	TRUE	TRUE	CRU	CRU013	Important
Individual_2735	Protocol_7	Site_345	833443	chr11	41158	0.0493831011838842	4568.51139492005	88503.10602178637	833443	0.04908597832210875	7.466663400286528e-4	271150	0.39793257824377704	FALSE	TRUE	CRU	Reference	Control
CRU024	Protocol_7	Site_345	977523	chr11	47940	0.04904232432382665	4568.51139492005	88503.10602178637	977523	0.049085978322108745	7.411181051993021e-4	271150	-0.05890289007357886	TRUE	TRUE	CRU	CRU024	Important
Individual_2741	Protocol_7	Site_345	543522	chr11	26657	0.04904493286380312	4568.51139492005	88503.10602178637	543522	0.04908597832210875	7.664096489028756e-4	271150	-0.05355550829036411	FALSE	TRUE	CRU	Reference	Control
Individual_2742	Protocol_7	Site_345	281290	chr11	13876	0.04932987308471684	4568.51139492005	88503.10602178637	281290	0.04908597832210875	8.169714850551489e-4	271150	0.29853522071412975	FALSE	TRUE	CRU	Reference	Control
Individual_2743	Protocol_7	Site_345	9416	chr11	490	0.05203908241291419	4568.51139492005	88503.10602178637	9416	0.04908597832210875	0.0023363659117507725	271150	1.2639732825893304	FALSE	TRUE	CRU	Reference	Control
Individual_3641	Protocol_7	Site_468	1114139	chr11	54927	0.04929995269890023	4568.51139492005	88503.10602178637	1114139	0.04908597832210875	7.371573877366799e-4	271150	0.29026959554519516	FALSE	TRUE	ERE	Reference	Control
Individual_3642	Protocol_7	Site_468	1467102	chr11	72080	0.04913087160947228	4568.51139492005	88503.10602178637	1467102	0.04908597832210875	7.302888969593445e-4	271150	0.061473325899442335	FALSE	TRUE	ERE	Reference	Control
Individual_3643	Protocol_7	Site_468	387527	chr11	19190	0.049519130279954686	4568.51139492005	88503.10602178637	387527	0.04908597832210876	7.88639749666676e-4	271150	0.5492393174817803	FALSE	TRUE	ERE	Reference	Control
ERE004	Protocol_7	Site_468	452307	chr11	21970	0.04857320359844088	4568.51139492005	88503.10602178637	452307	0.04908597832210875	7.776260241991083e-4	271150	-0.6594104462951655	TRUE	TRUE	ERE	ERE004	Important
Individual_3645	Protocol_7	Site_468	548975	chr11	26628	0.0485049410264584	4568.51139492005	88503.10602178637	548975	0.04908597832210875	7.65852941956443e-4	271150	-0.758679981258591	FALSE	TRUE	ERE	Reference	Control
